screen_name,tweet,favorite_count,retweet_count,reply_to,n_user_mentions,n_hashtags,n_urls,user_mentions,hashtags
Bee_Vinyl,"Cassettes de pedidos 🔥  @evanescence álbum debut “The Fallen” (2003) versión Rusa 🇷🇺  @EvTeamEcuador  #evanescence #thefallen https://t.co/OLtLhOaGlV",0,0,,2,1,1,"evanescence;EvTeamEcuador","evanescence"
MUMG1,"Desde hoy hasta el 19 de julio : Se exponen obras ganadoras del Salón de Julio #LaUltimaDécada en @MUMG1 @alcaldiagye https://t.co/YMnpHfJjy4",0,0,,1,1,1,"MUMG1","LaUltimaDécada"
ChilanJohn,"@elcomerciocom Joden por todo gracias a ese látigo muchos de mi generación son estudiados trabajan y no tienen vicios",0,0,elcomerciocom,1,0,0,"elcomerciocom",""
sebastianbander,"@RenyRomero18 @lebruje8 @ElianaCabrera9 @Amparo_Medina @lilyariasok @Canidza @JulietaSagnay @KrystelEstrella @Litardo_Loor @ConParticipa @rosannaoficial @QuitoProvida Me vas hacer alguna propuesta indecorosa? 😁",0,0,RenyRomero18,8,0,1,"RenyRomero18;lebruje8;ElianaCabrera9;Amparo_Medina;lilyariasok;Canidza;JulietaSagnay;KrystelEstrella",""
grillo_marino,"@tomidevedia; @MartaAltberg; @albanesediego; @ZucaConti; @AlejandroCoccia; @Fran_Capizzi; @FacuQuiroga82   ¡Me preocupa el parecido entre estos árbitros!  🤔 https://t.co/5fuYdop87T",0,0,tomidevedia,7,0,1,"tomidevedia;MartaAltberg;albanesediego;ZucaConti;AlejandroCoccia;Fran_Capizzi;FacuQuiroga82",""
MUMG1,"Desde hoy hasta el 19 de julio : Se exponen obras ganadoras del Salón de Julio #LaUltimaDécada en @MUMG1 @alcaldiagye https://t.co/6Tha8EG6Ds",0,0,,1,1,1,"MUMG1","LaUltimaDécada"
gabuxamanci,"Kiero comer arepa de pollito",0,0,,0,0,0,"",""
jekillsreturn,"Así se lleva La Plata ahora que les quitan las frecuencias",0,0,,0,0,0,"",""
rgomezbejarano,"@CarlosVerareal  Absoluta coincidencia. Que se declaren 100 si quieren; pero "Agazapados" negativo. 👍",0,0,CarlosVerareal,1,0,0,"CarlosVerareal",""
marie_mariangel,"Jajaja",0,0,,0,0,0,"",""
LlYoly,"Las mujeres con Autoestima baja hacen lo que sea para medio mantener a un hombre que no las respeta; como robar; mentir #EstupidezConPatas",0,0,,0,1,0,"","EstupidezConPatas"
jekillsreturn,"#DobleMoral",0,0,,0,1,0,"","DobleMoral"
MUMG1,"Desde hoy hasta el 19 de julio : Se exponen obras ganadoras del Salón de Julio #LaUltimaDécada en @MUMG1 @alcaldiagye https://t.co/aJzFbzYEoJ",0,0,,1,1,1,"MUMG1","LaUltimaDécada"
Socioempleo_ec,"DEPENDIENTES / AUXILIAR DE FARMACIA PUYO; $394 - $500; PASTAZA/PASTAZA; https://t.co/ku7l7xuCkW https://t.co/ORXcRDe6nw",0,0,,0,0,1,"",""
Socioempleo_ec,"DEPENDIENTES / AUXILIAR DE FARMACIA MERA; $394 - $500; PASTAZA/MERA; https://t.co/K9HUB7z843 https://t.co/gUWt1p62lh",0,0,,0,0,1,"",""
sebastianbander,"@RenyRomero18 @lebruje8 @ElianaCabrera9 @Amparo_Medina @lilyariasok @Canidza @JulietaSagnay @KrystelEstrella @Litardo_Loor @ConParticipa @rosannaoficial @QuitoProvida No mujer yo paso. No quiero secretos contigo",0,0,RenyRomero18,8,0,1,"RenyRomero18;lebruje8;ElianaCabrera9;Amparo_Medina;lilyariasok;Canidza;JulietaSagnay;KrystelEstrella",""
MUMG1,"Desde hoy hasta el 19 de julio : Se exponen obras ganadoras del Salón de Julio #LaUltimaDécada en @MUMG1 @alcaldiagye https://t.co/vigxZ4Xgnl",0,0,,1,1,1,"MUMG1","LaUltimaDécada"
Gladiador2111,"@fabovillamar @ParticipacionAN Borregos pagados...",0,0,fabovillamar,2,0,0,"fabovillamar;ParticipacionAN",""
sebastianbander,"@RenyRomero18 @lebruje8 @ElianaCabrera9 @Amparo_Medina @lilyariasok @Canidza @JulietaSagnay @KrystelEstrella @Litardo_Loor @ConParticipa @rosannaoficial @QuitoProvida Lo q vayas hacer hazlo público. Pará q andar con secretos y conversaciones privadas. Amigos ni somos tampoco.",0,0,RenyRomero18,8,0,1,"RenyRomero18;lebruje8;ElianaCabrera9;Amparo_Medina;lilyariasok;Canidza;JulietaSagnay;KrystelEstrella",""
RP_beaeli,"@VictorMarkno @theangiecedillo",0,0,VictorMarkno,2,0,0,"VictorMarkno;theangiecedillo",""
melaniezp2,"YA COMPRÉ LAS ENTRADAS PARA MI Y MIS AMIGAS. QUE BELLO TODO.  PERO LUEGO APARECIÓ MI MAMÁ DICIENDO QUE ME IBA A BLOQUEAR LA TARJETA PORQUE ELLA NO ME DIO PERMISO DE USARLA; GFECITA ENTIENDA QUE ME PODÍA QUEDAR SIN ENTRADAS🥺😭😭.  #BRINGTHESOUL_THEMOVIE  @BTS_twt @CinemarkEC 💜 https://t.co/8HAqMJ2R1g",0,0,,0,0,1,"",""
rgomezbejarano,"@fabovillamar SAQUEN A ESE AGAZAPADO   !",0,0,fabovillamar,1,0,0,"fabovillamar",""
TrendsEcuador,"#últimahora es ahora una tendencia en Ecuador  https://t.co/ZyfN0gCtuj https://t.co/Xr4N8lqs4X",0,0,,0,1,1,"","últimahora"
axelonian,"EL SAXOFÓN AL FINAL DE “LA CANCIÓN” ME SACA LAGRIMAS BRODER. https://t.co/65RJejj4vA",0,0,,0,0,0,"",""
chrisjav_9,"Que pena el estadio modelo",0,0,,0,0,0,"",""
elcangririchy,"@TuiteroGuayaco Pero si igual no te va a escribir jaja",0,0,TuiteroGuayaco,1,0,0,"TuiteroGuayaco",""
MUMG1,"Desde hoy hasta el 19 de julio : Se exponen obras ganadoras del Salón de Julio #LaUltimaDécada en @MUMG1 @alcaldiagye https://t.co/Oooiu2FGnI",0,0,,1,1,1,"MUMG1","LaUltimaDécada"
LlYoly,"Mujeres q primero mataron a sus hijos; a los vivos lo tuvieron por conveniencia y ni los criaron; a esas; ser madre les parece ridículo. Es comprensible nacieron solo para putiar; el perreo hasta el piso; el manoseo eso es divertido para esas.",0,0,,0,0,1,"",""
Gladiador2111,"@sergio_semirai @marielageralt se van a llevar lo poco que queda de dinero y de decencia",0,0,sergio_semirai,2,0,0,"sergio_semirai;marielageralt",""
jekillsreturn,"@metalleomon @LoroHomero y su política #PetFriendly dirán lo contrario",0,0,metalleomon,2,1,0,"metalleomon;LoroHomero","PetFriendly"
axelonian,"@LuisitoComunica Yo ya los vi 😨 https://t.co/diTfJz8IEW",0,0,LuisitoComunica,1,0,0,"LuisitoComunica",""
LINCE_Fox3,"Que no existe conspiración decían. TODO ESTÁ FRÍAMENTE CALCULADO! https://t.co/xNVTcpz7Ph",0,0,,0,0,0,"",""
mayrabravopanta,"Jeje ya lloré lo necesario 🥺",0,0,,0,0,0,"",""
aca_blockchain,"Miembros del #congreso estadounidense redactaron una carta para detener a #Libra de #Facebook. ¿Estás de acuerdo con la decisión?",0,0,,0,3,0,"","congreso;Libra;Facebook"
_doliog,"x100",0,0,,0,0,0,"",""
gabuxamanci,"Hoy saldrá bien en el exámen 💪🏻💪🏻",0,0,,0,0,0,"",""
AElopz,"Just posted a photo @ Ecuador; Guayaquil https://t.co/nXbS3pY6qB",0,0,,0,0,1,"",""
DohkoLP,"@karensanchezlol Blobien",0,0,karensanchezlol,1,0,0,"karensanchezlol",""
RP_beaeli,"@diegoalejocm @theangiecedillo",0,0,diegoalejocm,2,0,0,"diegoalejocm;theangiecedillo",""
elcangririchy,"Aunque sea a ese pueblito llamado Dubai",0,0,,0,0,0,"",""
TatianaRodrigz,"Si no sirven Whatsapp e Instagram; ¿qué se hace?",0,0,,0,0,0,"",""
MUMG1,"#Fiestasjulianas Tertulia musicales en el Museo de Julio Jaramillo en Puerto Santa Ana; todos los domingos a las 11h00. Entrada #Gratis.  Gracias @alcaldiagye https://t.co/wHVE6RffUK",0,0,,0,1,1,"","Fiestasjulianas"
VIANYBRUJIS,"@MaribelGuardia Mar llévate mis penas y mis libras de más🙏🏻 y devuélveme a la superficie con el cuerpasasazo de la Tia Mari",0,0,MaribelGuardia,1,0,0,"MaribelGuardia",""
hayliscc,"🍃 https://t.co/81kHnRk0m5",0,0,,0,0,0,"",""
MUMG1,"SÁBADO 6 DE JULIO; 17H00 PRESENTACION DEL CORO DE VOCES ADULTAS “GUAYAQUIL MÁS CIUDAD” DIRIGIDO POR Astrid Achi EN LA TERRAZA DEL SAFARI XTREME; MALECON 2000",0,0,,0,0,1,"",""
Osvy1984,"@BlackVerga Ya pos para mamarla",0,0,BlackVerga,1,0,0,"BlackVerga",""
giovannialv,"@ramirogarciaf Es como decir que los derechos humanos estén representados por tu persona; un desastre no; total despropósito.",0,0,ramirogarciaf,1,0,0,"ramirogarciaf",""
minagriperu,"La Ministra @FabiolaMunozD Señala que el Viceministerio de Agricultura familiar buscar trabajar para el 97% de las unidades agrarias; que requiere una política muy clara de articulación.",0,0,minagriperu,1,0,1,"FabiolaMunozD",""
yoli_happy123,"Zambrano aqui en el pais es Gallito y a todo targetea ayer solo dio verguenza ver un arbitraje nefasto YA NO ESTAS SOLO AHORA YA SON DOS SINVERGUENZAS TU Y ZAMBRANO",0,0,,0,0,1,"",""
Poldelmal,"Por si les interesa; a propósito de la caída de #Facebook #Whatsapp e #Instagram; les cuento que todavía opera #ICQ ⏩https://t.co/qIulz8ul7p https://t.co/xT1slbIVXC",0,0,,0,4,1,"","Facebook;Whatsapp;Instagram;ICQ"
vbarbery,"@sucedetconviene @IBMEcuador Hola! Quisieras que Sean presenciales? Porque tenemos talleres increíbles en línea espectaculares! https://t.co/FXx4w1tKnB esta página es lo máximo chequea ;)",0,0,sucedetconviene,2,0,1,"sucedetconviene;IBMEcuador",""
Freddy_Bsc,"Quién fué el responsable???? @jcarlostuarez 👈",0,0,,1,0,0,"jcarlostuarez",""
giovannialv,"@almava6254 @CrudoEcuador10 @EDUIVANMEN @majo_carrion Se le cayó el pito apenas copulo a;ese ser",0,0,almava6254,4,0,0,"almava6254;CrudoEcuador10;EDUIVANMEN;majo_carrion",""
MUMG1,"SÁBADO 6 DE JULIO; 17H00 PRESENTACION DEL CORO DE VOCES ADULTAS “GUAYAQUIL MÁS CIUDAD” DIRIGIDO  POR Astrid Achi EN LA TERRAZA DEL SAFARI XTREME; MALECON 2000 https://t.co/k857jUq56h",0,0,,0,0,1,"",""
MichelobULTRAPe,"@kelly_nicolerv Nosotros te ayudamos en esa lucha; esperamos que te recuperes pronto para que juntos le pongamos el balance perfecto a tu vida. #ModoUltra. 🙂💪",0,0,kelly_nicolerv,1,0,1,"kelly_nicolerv",""
jualomal2,"@apereznena Todos ellos fueron comprados por el gobierno actual; unos tienen puestos en entidades publicas; otros reciben su cheque  puntualmente cada mes para guardar silencio respecto a la actitud del gobierno actual",0,0,apereznena,1,0,1,"apereznena",""
Freddy_Bsc,"🛑 Tengo perfiles disponibles #Netflix 👈 #CasaDePapel 🇪🇨",0,0,,0,2,0,"","Netflix;CasaDePapel"
charlieanz27_,"Somos seres humanos y cometemos errores.",0,0,,0,0,0,"",""
jorgeisaac,"Mira; la misma excusa del Bolillo",0,0,,0,0,0,"",""
JuanLadinoRadio,"@RRRawlings @GasMonkeyGarage #AaronKaufman https://t.co/Ij8Txu5MPo",0,0,RRRawlings,2,1,0,"RRRawlings;GasMonkeyGarage","AaronKaufman"
CabreraOskr,"@japazmi https://t.co/YF1gwqOgqJ",0,0,japazmi,1,0,0,"japazmi",""
davidaguirre1,"Éxitos!!! Lo dije apenas lo vi jugar; que tiene un alto techo en lo futbolístico. Con cosas por mejorar claro está pero sé que Almada sabrá guiarlo en su nuevo club.",0,0,,0,0,1,"",""
charlieanz27_,"Todos merecemos una oportunidad.",0,0,,0,0,0,"",""
Poldelmal,"¡ah! y también funciona #Mirc por si gustan una herramienta efectiva de mensajería instantánea/chat tras la caída de #Facebook; #Whatsapp e #Instagram  ⏭️ https://t.co/Dtk2D9Hqi5",0,0,,0,1,1,"","Mirc"
Miitiii,"Qué pereza tu signo zodiacal.",0,0,,0,0,0,"",""
charlieanz27_,"Jajaja cheverisimo🤣😂",0,0,,0,0,0,"",""
CabreraOskr,"@JLuisCris @fmolestinae Deberían probarlo unos cuantos amistosos.",0,0,JLuisCris,2,0,0,"JLuisCris;fmolestinae",""
LiQuirola,"@Belliiisima89 @merlina_7 @CynthiaViteri6 Me contaron que fue al revés. No quiso devolver la corona ni los regalos y por temor al escándalo las autoridades aceptaron.",0,0,Belliiisima89,3,0,1,"Belliiisima89;merlina_7;CynthiaViteri6",""
Josselyn_EA,"Tengo ganas de un vinito 🤤",0,0,,0,0,0,"",""
jhonattanBSC,"Felix no salió de formativas; lo compramos a Norte América con Byron Castillo. Ojalá los 2 millones que se escucha entren al club; porque a Cevallos y compañía es pecado pedirles información económica del club del cual según "los socios mandamos"",0,0,,0,0,1,"",""
jeffreymundial,"Otra ves salio un lloron y jodiendo",0,0,,0,0,0,"",""
fescobar75,"@carlosrojasecu @CPCCS @Lenin @jaimenebotsaadi @LassoGuillermo Señores. Lo eligió el pueblo. Es decición soberana. No cabe comentario de ustedes en contra. Hoy el sr. Tuarez les dio para el santo y la limosna a la Asamblea. Bién hecha su retirada. Les dijo que le van a fiscalizar. Su anterior función?. No. La actual; no. si recién empieza.",0,0,carlosrojasecu,5,0,1,"carlosrojasecu;CPCCS;Lenin;jaimenebotsaadi;LassoGuillermo",""
LidaValdiviezo,"@lisbeth_tamayo https://t.co/a2qGmALQ4x",0,0,lisbeth_tamayo,1,0,0,"lisbeth_tamayo",""
gisellnavas_,"Odio esta vida sin stickers 😭 No hay emoción en la conversación",0,0,,0,0,0,"",""
Efact_PE,"Fuente: Agencia de Noticias Andina  ¿Qué hago si soy #Prico y aún no habilito la facturación electrónica a través de un Operador de Servicios Electrónicos #OSE? Nota completa a través de https://t.co/e0svG6spWG https://t.co/83GIXlxJNh",0,0,,0,1,1,"","Prico"
perealanr,"@jcarlostuarez @kolectiVOZ @AsambleaEcuador SEÑOR @jcarlostuarez; OJO AL PIOJÓ LO FELICITO; POR LO DE HOY PERO AHORA SI A PRENDER LAS MAQUINAS Y TODO LO ACTUADO POR LOS SINVERGÜENZAS TRANSITORIOS A REVISIÓN PERO YA; NO SE DEJEN METER EL RABO DE MIKO; DE LOS SINVERGÜENZAS CORRUPTOS",0,0,jcarlostuarez,4,0,1,"jcarlostuarez;kolectiVOZ;AsambleaEcuador;jcarlostuarez",""
jhonattanBSC,"@RoddyLopz Afa o Paolo?",0,0,RoddyLopz,1,0,0,"RoddyLopz",""
Marvin_Schult,"En el mismo lugar de ayer  pero en #Nov2015  ; lugar de enigmaticas montañas y vitalizadoras aguas termales ; además de la buena atención peruana  en #Cusco #LaRaya #Occabamba #Peru https://t.co/2QsWTH4sLd",0,0,Marvin_Schult,0,1,1,"","Nov2015"
minagriperu,"La Ministra propone también la creación de una ventanilla única para estar interconectados y poder brindar soluciones a los agricultores. https://t.co/IGFlkpayZv",0,0,minagriperu,0,0,1,"",""
JulianaAbaunza,"@JenVRod @jennyjarapulga Baba de xenomorfo. https://t.co/5BEAFHufeD",0,0,JenVRod,2,0,0,"JenVRod;jennyjarapulga",""
delbarceloyosoy,"Leo Ramos a Cevallos: “No lo anuncies a Felix en rueda de prensa; para que se quede y listo” https://t.co/bpx018Fc92",0,0,,0,0,0,"",""
CabreraOskr,"Así es.",0,0,,0,0,0,"",""
iandradetorres,"@Offhegoesssss Por un momento me asusté y pensé que era Seth Rollins",0,0,Offhegoesssss,1,0,0,"Offhegoesssss",""
hayliscc,"@anaisquiroga Ese es Oscar.",0,0,anaisquiroga,1,0,0,"anaisquiroga",""
LalyArce1110,"Seguimos con alguien que busca atención.... y la está teniendo; lástima que no es por youtube xD https://t.co/F39Ij9wv0W",0,0,LalyArce1110,0,0,0,"",""
deevillacreses,"@nissrealpe Llevo camarón en la guantera?? 🤷🏽‍♀️",0,0,nissrealpe,1,0,0,"nissrealpe",""
andrs_rv,"A la verga la #BrechaDigital 🙄",0,0,,0,1,0,"","BrechaDigital"
kikebravos,"@VerisEcuador Buenas tardes; estoy tratando de recuperar mi contraseña pero no me llega el correo con el codigo de autorizacion'",0,0,VerisEcuador,1,0,0,"VerisEcuador",""
Jrnochi,"[CASO VARGA] @panchocevallosv “El valor total a pagar es de $608mil dólares; hasta el mediodía llevábamos un valor de $550mil” https://t.co/05kvJnOOFO",0,0,,1,0,1,"panchocevallosv",""
drogolo_,"La grilleria!!!",0,0,,0,0,0,"",""
julio_francog,"@miss__ojeras Jajajaja",0,0,miss__ojeras,1,0,0,"miss__ojeras",""
mjizquierdo,"@Ticketshow cómo hago para contactarme con ustedes???",0,0,Ticketshow,1,0,0,"Ticketshow",""
anaisquiroga,"@hayliscc Los del curso de formulación.",0,0,hayliscc,1,0,0,"hayliscc",""
iandradetorres,"Terapia 2 hoy ha sido un mucho mejor dia; la verdad ayer me golpeó el agotamiento y la impotencia; mi niño está recibiendo el mejor cuidado; vamos a superar esto! Tb. Ayer me di cuenta que cuando quieren uds. Pueden ser super gente; gracias por levantarme el ánimo! https://t.co/WFyBOgp6LZ",0,0,,0,0,1,"",""
TatianaRodrigz,"3 como le gusta al pavo 🎉🎉🎉",0,0,,0,0,0,"",""
fescobar75,"@christianchch Deudores de buena fe del ecuador.",0,0,christianchch,1,0,0,"christianchch",""
MargaritaCherrz,"@patricio_bsc El que me enviaron por ws; y nunca los pude descargar y bla bla bla 😪",0,0,patricio_bsc,1,0,0,"patricio_bsc",""
Lucia_IDYU,"@servicioscnelep Gracias por su excelente atención",0,0,servicioscnelep,1,0,0,"servicioscnelep",""
LalyArce1110,"@ElLibrerodeAlex JJAJAJAJAJAJA soy una COVAAAARDE jajajajaja",0,0,ElLibrerodeAlex,1,0,0,"ElLibrerodeAlex",""
adrianjzamora,"Asustado por el examen de ayer y en las dos primeras hojas se veía la respuesta de la pregunta porque era una copia 😆 #GraciasYisus",0,0,,0,1,0,"","GraciasYisus"
joseparedesv4,"Parece que los malos están ganando terreno. Ese viejo cabeza de muñeca peleona es machiavelico",0,0,,0,0,0,"",""
minagriperu,"La Ministra @FabiolaMunozD : proyecto de ley de reestructuración del Minagri; es fruto del proceso de diálogo y concertación con las organizaciones agrarias que participan en la Mesa Técnica de Asociatividad e Institucionalidad. https://t.co/eRaL6ULyvg",0,0,minagriperu,1,0,1,"FabiolaMunozD",""
Jrnochi,"[CASO VARGAS] @panchocevallosv “El valor total a pagar es de $608mil dólares; hasta el mediodía llevábamos un valor de $550mil” https://t.co/N1p22dVcRI",0,0,,1,0,1,"panchocevallosv",""
LalyArce1110,"Bueno; hasta acá llegó... a bloquear gente que no tiene una vida propia xD https://t.co/hCokStgFDo",0,0,LalyArce1110,0,0,0,"",""
sanmichelle26,"Un gran ejemplo de civismo y amor por lo nuestro... Aplausos mil a los usuarios del @metrodemedellin  https://t.co/JETqrpZEeM",0,0,,1,0,1,"metrodemedellin",""
practicalwander,"Hello from Colombia! We're currently traveling with an AMAZING group of students the school where Jeremy teaches on a transformative trip thanks to @takeflyteorg You can watch the adventures unfold on stories at https://t.co/vRhlBSig4M ! #travel @nomadicmatt https://t.co/Lqm56LSkWd",0,0,,0,0,1,"",""
IAENUniversidad,"#IAENenlosMedios | Mañana; jueves 03 de julio; Silvia Vásquez; de la Dirección de Relaciones Interinstitucionales del IAEN; socializará en Radio @PublicaFM la #OfertaAcadémicaIAEN; periodo septiembre 2019. #PosgradosATuAlcance 📻 Escúchala a la 05h00 https://t.co/eOD3ZYJ0Oh",0,0,,0,1,1,"","IAENenlosMedios"
CarmenNataliaZr,"Pago con 2 dólares el taxi...  -¿no tiene sueltitos? -😳",0,0,,0,0,0,"",""
calenturosogye,"@SweetandCoffee hola en mi cumpleaños no me dieron el regalo. Lo uso otro me llego la factura. Deje mi queja en un local ya 1 mes sin respuesta. Desinstalare esa app llena de mentiras. Y muy mal servicio",0,0,SweetandCoffee,1,0,1,"SweetandCoffee",""
colamericanogye,"#CASAABIERTA | Venga y Visite Nuestro Campus. Conozca nuestra oferta educativa en los niveles de Educación: Inicial 2; Educación General Básica y Bachillerato. Si quiere la mejor calidad en educación para sus hijos; lo esperamos en el Colegio Americano de Guayaquil ¡TE ESPERAMOS! https://t.co/hGXhrBQDEW",0,0,,0,1,1,"","CASAABIERTA"
colamericanogye,"Para mayor información comunicarse al  ► Mail: admisiones@colegioamericano.edu.ec ► PBX: 3711070 (ext. 115-116-132) ► Directo Dpto. de Admisiones: 3081329 ► Celular : 0998167474  #Colegioamericano #guayaquil #excelenciaacadémica #Ecuador #SomosCAG #decimocuarta",0,0,colamericanogye,0,0,1,"",""
colamericanogye,"👉 Visita nuestras redes sociales y página web:   ➜ Facebook: https://t.co/3x63Tewpvx  ➜ Twitter: https://t.co/Cwlyjp5GNr  ➜ Instagram: https://t.co/8LMnziXIde  ➜ Youtube: https://t.co/51E2rU8at9  ➜ LinkedIn: https://t.co/oJ1PxjWfkX  ➜ Web: https://t.co/jpz0ZuUzgp",0,0,colamericanogye,0,0,2,"",""
julio_francog,"Que agradable sujeto",0,0,,0,0,0,"",""
Rafaeldavid0212,"@SiguemeTsigo32 Samsung",0,0,SiguemeTsigo32,1,0,0,"SiguemeTsigo32",""
soyalejo_10,"- Nadie nació para ser derrotado; la derrota no es compatible con nuestra terca naturaleza humana; siempre seremos destruidos antes que dejarnos derrotar. ✨",0,0,,0,0,1,"",""
Dr_PEMP,"@CoherenciaR",0,0,CoherenciaR,1,0,0,"CoherenciaR",""
minagriperu,"Ministra @FabiolaMunozD : se cuenta con el apoyo de los Gobiernos regionales para brindar un mejor servicio a los pequeños productores; a través del fortalecimiento de las direcciones regionales de agricultura y las agencias agrarias.",0,0,minagriperu,1,0,1,"FabiolaMunozD",""
giovannialv,"@kingsmanway @EDUIVANMEN @luisevivanco @LaPosta_Ecu @MunicipioQuito @LoroHomero @relicheandres @EnriqueRoseroC Ahí te quedas callado borrachito",0,0,kingsmanway,8,0,1,"kingsmanway;EDUIVANMEN;luisevivanco;LaPosta_Ecu;MunicipioQuito;LoroHomero;relicheandres;EnriqueRoseroC",""
Dr_PEMP,"@CoherenciaR",0,0,CoherenciaR,1,0,0,"CoherenciaR",""
CancilleriaEcZ8,"Desde este mes de *#Julio*; arranca la temporada de avistamientos de 🐳 *#BallenasJorobadas* en nuestra hermosa provincia. *#SantaElenaTeEspera* https://t.co/atKn1UZXnw",0,0,,0,2,1,"","Julio;BallenasJorobadas"
cesarito2007,"@JCC2713 @Texeira7 @fmolestinae Cuando?",0,0,JCC2713,3,0,0,"JCC2713;Texeira7;fmolestinae",""
sanchez_ibra,"@josecarloscresp Dani luego de 12 años de esa final de Amèrica y quedando campeòn continùa con su regularidad y puede el fin de semana alzarla nuevamente!! Pero lo de Cafù es otra cosa; el ùltimo capitàn auriverde en alzar una copa del mundo!! Y Alves lamentablemente ya no llega a Qatar!! Saludos",0,0,josecarloscresp,1,0,1,"josecarloscresp",""
anaisquiroga,"@ayrtons10 Y reciba su perfume hasta traer la primavera y me enseñe lo que no aprendí de la vida.",0,0,ayrtons10,1,0,0,"ayrtons10",""
cesarito2007,"@JCC2713 @Texeira7 @fmolestinae Cuando llevó? No ha salido nada en las noticias.",0,0,JCC2713,3,0,0,"JCC2713;Texeira7;fmolestinae",""
giovannialv,"@AnderssonBoscan https://t.co/OJ2KRFiCeI",0,0,AnderssonBoscan,1,0,0,"AnderssonBoscan",""
MabelSelenaCel3,"@OfficialMonstaX THEY DID IT VERY WELL.. I LOVE THEM REST. THEY ARE THE BEST💕💕💕👏💕👏👏💕👏👑👏👑 STAN KINGS👑👑💛💛 #몬스타엑스 #MonstaX @OfficialMonstaX #WEAREHERETOUR #MonstaxinAmsterdam #MONSTAX_WORLDTOUR https://t.co/4siW00FMep",0,0,OfficialMonstaX,1,1,1,"OfficialMonstaX","몬스타엑스"
MabelSelenaCel3,"I love them💕💕💕 #몬스타엑스 #MonstaX @OfficialMonstaX #WEAREHERETOUR #MonstaxinAmsterdam #MONSTAX_WORLDTOUR",0,0,,1,5,0,"OfficialMonstaX","몬스타엑스;MonstaX;WEAREHERETOUR;MonstaxinAmsterdam;MONSTAX_WORLDTOUR"
DarylMaldonado,"Que dios nos libre del mal; amén 🙏🏻",0,0,,0,0,0,"",""
cesarito2007,"@JCC2713 @Texeira7 @fmolestinae Cuando salió la lista? No ha salido nada en las noticias?",0,0,JCC2713,3,0,0,"JCC2713;Texeira7;fmolestinae",""
perealanr,"@MashiRafael @maba2050 SON UNA TRACALADA DE MAFIOSOS PILLOS; SINVERGUENZAS DE ESTE GOBIERNO CORRUPTO DE @LENINMORENO",0,0,MashiRafael,3,0,0,"MashiRafael;maba2050;leninmoreno",""
reneitor3,"Día 2 y seguimos llorando @FOXSportsArg ya paren ! No hicieron los goles y se acabo. Con penal o sin penal todos son culpables menos Uds ? Ya paren la mano",0,0,,1,0,1,"FOXSportsArg",""
ELBARTOBSC,"@japazmi @ManuOlivari No creo deberían buscar línea europea algo nuevo q cambie la mentalidad de nuestros jugadores",0,0,japazmi,2,0,0,"japazmi;ManuOlivari",""
LalyArce1110,"Aprendí de @hollyradio a fijar los comentarios extraños/negativos/raros en los videos 🙊🙊🙊 https://t.co/cJA1MsISn2 https://t.co/kRJhdrXkDY",0,0,,1,0,1,"hollyradio",""
dominicksg,"https://t.co/mhYgCrEILw",0,0,,0,0,0,"",""
ARCSA_CZ5,"#ArcsaTeInforma | Si tu permiso de funcionamiento caduca; acércate a la oficina técnica de #Arcsa más cercana y solicita la renovación del documento. Así como lo hizo hoy un propietario de una panadería del cantón #Quevedo; provincia de #LosRíos. https://t.co/kcFE1ALdVb",0,0,,0,2,1,"","ArcsaTeInforma;Arcsa"
kikebravos,"@VerisEcuador Estoy en el chat de su página!",0,0,VerisEcuador,1,0,0,"VerisEcuador",""
cesarito2007,"@JCC2713 @Texeira7 @fmolestinae Y lo llevan al Toño que también estaba... según esa.lista falseta...no hay nada comprobado.",0,0,JCC2713,3,0,0,"JCC2713;Texeira7;fmolestinae",""
giovannialv,"@teleamazonasec En Guayaquil vean en las esquinas de Guayacanes; Sauces; Alborada; Udesa; Ceibos; etc",0,0,teleamazonasec,1,0,0,"teleamazonasec",""
dominicksg,"Despeinada a todos lados. https://t.co/IXeJ1Mmx05",0,0,,0,0,0,"",""
gymelolimpoec,"Clases de Baile - FORCEDANCE  ℹ️ 👉 https://t.co/G367ARTIHr 👈  #guayaquil #guayaquilfit #baile #bailoterapia #dance #vivaguayaquil #instaguayaquil #guayaslotienetodo #guayaquileña #guayaca #fitnessdance #motivation #fitinfluencer #whatsapp #facebookdown #instagramdown #guayas https://t.co/5T3kgw1aif",0,0,,0,5,2,"","guayaquil;guayaquilfit;baile;bailoterapia;dance"
EsteticaDarlin,"RESULTADOS EN 1 SOLA SESION   LIPOESCULTURA SIN PASAR POR QUIRÓFANO   Trabaja sobre acumulación de grasa localizada; esos cúmulos que aunque se realice dieta y ejercicio no se logra eliminar   TRATAMIENTOS REDUCTORES… https://t.co/8EjAK6DO1r",0,0,,0,0,1,"",""
cesarito2007,"@JCC2713 @Texeira7 @fmolestinae Esta especulando...y el Toño no estaba porsiacasi?",0,0,JCC2713,3,0,0,"JCC2713;Texeira7;fmolestinae",""
Marvin_Schult,"Noticias Extañas de una Nueva Estrella #HermannHesse https://t.co/NoIWuhhmPa",0,0,Marvin_Schult,0,1,0,"","HermannHesse"
christianilling,"@ecuavisa quiten el programa a prueba de amor .....enfermos de tanto reality ...creando un país de morbosos ya basta de eso",0,0,ecuavisa,1,0,0,"ecuavisa",""
